scenario,allocator,mu_el,filter_db,n_bundles,accepted,n_requests,acceptance_rate,total_utility,avg_fidelity,insecure_admitted,n_insecure_edges,mean_delta_f,feasible,topology,operating_point,seed
blind,greedy_local_search,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
blind,cp_sat_exact,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
aware,utility_per_resource_greedy,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
aware,congestion_aware_greedy,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
aware,greedy_local_search,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
aware,cp_sat_exact,0.0038823991857582078,10.0,25,4,10,0.4,12.451671430874978,0.8334222146761234,0,0,0.0006226678231342804,True,chain8,"1.4 V, 1.6 ns",7
clean,utility_per_resource_greedy,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,congestion_aware_greedy,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,greedy_local_search,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,cp_sat_exact,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
blind,utility_per_resource_greedy,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
blind,congestion_aware_greedy,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
blind,greedy_local_search,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
blind,cp_sat_exact,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
aware,utility_per_resource_greedy,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
aware,congestion_aware_greedy,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
aware,greedy_local_search,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
aware,cp_sat_exact,0.0038823991857582078,10.0,28,8,10,0.8,19.173998901407767,0.8190576546607208,0,0,0.0004887488088605016,True,chain8,"1.4 V, 1.6 ns",8
clean,utility_per_resource_greedy,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,congestion_aware_greedy,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,greedy_local_search,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,cp_sat_exact,0.0,10.0,25,7,10,0.7,18.58455532983236,0.770949910030733,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
blind,utility_per_resource_greedy,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
blind,congestion_aware_greedy,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
blind,greedy_local_search,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
blind,cp_sat_exact,0.0038823991857582078,10.0,25,7,10,0.7,18.563160865192224,0.7697937508018354,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
aware,utility_per_resource_greedy,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
aware,congestion_aware_greedy,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
aware,greedy_local_search,0.0038823991857582078,10.0,25,7,10,0.7,16.604594373952683,0.8170522730958865,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
aware,cp_sat_exact,0.0038823991857582078,10.0,25,7,10,0.7,18.563160865192224,0.7697937508018354,0,0,0.0004755274077083823,True,chain8,"1.4 V, 1.6 ns",9
clean,utility_per_resource_greedy,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",0
clean,congestion_aware_greedy,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",0
clean,greedy_local_search,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",0
clean,cp_sat_exact,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",0
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
blind,congestion_aware_greedy,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
blind,greedy_local_search,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
blind,cp_sat_exact,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
aware,congestion_aware_greedy,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
aware,greedy_local_search,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
aware,cp_sat_exact,0.0003882399185758208,20.0,18,4,10,0.4,6.073866889228255,0.8602030961005723,0,0,2.208149778959445e-05,True,chain8,"1.4 V, 1.6 ns",0
clean,utility_per_resource_greedy,0.0,20.0,28,8,10,0.8,22.09433295099259,0.8193685807407407,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",1
clean,congestion_aware_greedy,0.0,20.0,28,8,10,0.8,22.607824978725926,0.8122393837037037,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",1
clean,greedy_local_search,0.0,20.0,28,8,10,0.8,22.09433295099259,0.8193685807407407,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",1
clean,cp_sat_exact,0.0,20.0,28,8,10,0.8,22.607824978725926,0.8122393837037037,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",1
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,28,8,10,0.8,22.092843416102454,0.8193082840716297,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
blind,congestion_aware_greedy,0.0003882399185758208,20.0,28,8,10,0.8,22.60619577141975,0.8121751006634031,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
blind,greedy_local_search,0.0003882399185758208,20.0,28,8,10,0.8,22.092843416102454,0.8193082840716297,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
blind,cp_sat_exact,0.0003882399185758208,20.0,28,8,10,0.8,22.60619577141975,0.8121751006634031,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,28,8,10,0.8,22.092843416102454,0.8193082840716297,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
aware,congestion_aware_greedy,0.0003882399185758208,20.0,28,8,10,0.8,22.60619577141975,0.8121751006634031,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
aware,greedy_local_search,0.0003882399185758208,20.0,28,8,10,0.8,22.092843416102454,0.8193082840716297,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
aware,cp_sat_exact,0.0003882399185758208,20.0,28,8,10,0.8,22.60619577141975,0.8121751006634031,0,0,3.126641271099041e-05,True,chain8,"1.4 V, 1.6 ns",1
clean,utility_per_resource_greedy,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",2
clean,congestion_aware_greedy,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",2
clean,greedy_local_search,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",2
clean,cp_sat_exact,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",2
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
blind,congestion_aware_greedy,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
blind,greedy_local_search,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
blind,cp_sat_exact,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
aware,congestion_aware_greedy,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
aware,greedy_local_search,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
aware,cp_sat_exact,0.0003882399185758208,20.0,30,8,10,0.8,26.415199257386114,0.8519146867860481,0,0,3.841177373337905e-05,True,chain8,"1.4 V, 1.6 ns",2
clean,utility_per_resource_greedy,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",3
clean,congestion_aware_greedy,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",3
clean,greedy_local_search,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",3
clean,cp_sat_exact,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",3
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
blind,congestion_aware_greedy,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
blind,greedy_local_search,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
blind,cp_sat_exact,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
aware,congestion_aware_greedy,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
aware,greedy_local_search,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
aware,cp_sat_exact,0.0003882399185758208,20.0,19,5,10,0.5,19.073215632529443,0.905603511174086,0,0,5.867109599817193e-05,True,chain8,"1.4 V, 1.6 ns",3
clean,utility_per_resource_greedy,0.0,20.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",4
clean,congestion_aware_greedy,0.0,20.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",4
clean,greedy_local_search,0.0,20.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",4
clean,cp_sat_exact,0.0,20.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",4
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,19,5,10,0.5,14.114502582351065,0.8770059201110479,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
blind,congestion_aware_greedy,0.0003882399185758208,20.0,19,5,10,0.5,15.327694776153187,0.875248777084642,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
blind,greedy_local_search,0.0003882399185758208,20.0,19,5,10,0.5,14.114502582351065,0.8770059201110479,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
blind,cp_sat_exact,0.0003882399185758208,20.0,19,5,10,0.5,15.327694776153187,0.875248777084642,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,19,5,10,0.5,14.114502582351065,0.8770059201110479,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
aware,congestion_aware_greedy,0.0003882399185758208,20.0,19,5,10,0.5,15.327694776153187,0.875248777084642,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
aware,greedy_local_search,0.0003882399185758208,20.0,19,5,10,0.5,14.114502582351065,0.8770059201110479,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
aware,cp_sat_exact,0.0003882399185758208,20.0,19,5,10,0.5,15.327694776153187,0.875248777084642,0,0,6.230252464205816e-05,True,chain8,"1.4 V, 1.6 ns",4
clean,utility_per_resource_greedy,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",5
clean,congestion_aware_greedy,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",5
clean,greedy_local_search,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",5
clean,cp_sat_exact,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",5
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
blind,congestion_aware_greedy,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
blind,greedy_local_search,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
blind,cp_sat_exact,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
aware,congestion_aware_greedy,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
aware,greedy_local_search,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
aware,cp_sat_exact,0.0003882399185758208,20.0,27,7,10,0.7,25.893321822044122,0.8237487877936402,0,0,2.622968046493503e-05,True,chain8,"1.4 V, 1.6 ns",5
clean,utility_per_resource_greedy,0.0,20.0,20,5,10,0.5,15.624181191111113,0.8643512888888889,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",6
clean,congestion_aware_greedy,0.0,20.0,20,5,10,0.5,17.309559275495772,0.8724370203123776,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",6
clean,greedy_local_search,0.0,20.0,20,5,10,0.5,15.624181191111113,0.8643512888888889,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",6
clean,cp_sat_exact,0.0,20.0,20,5,10,0.5,17.309559275495772,0.8724370203123776,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",6
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,20,5,10,0.5,15.622260135944728,0.8642344753903626,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
blind,congestion_aware_greedy,0.0003882399185758208,20.0,20,5,10,0.5,17.306325343484072,0.8723276324896215,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
blind,greedy_local_search,0.0003882399185758208,20.0,20,5,10,0.5,15.622260135944728,0.8642344753903626,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
blind,cp_sat_exact,0.0003882399185758208,20.0,20,5,10,0.5,17.306325343484072,0.8723276324896215,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,20,5,10,0.5,15.622260135944728,0.8642344753903626,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
aware,congestion_aware_greedy,0.0003882399185758208,20.0,20,5,10,0.5,17.306325343484072,0.8723276324896215,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
aware,greedy_local_search,0.0003882399185758208,20.0,20,5,10,0.5,15.622260135944728,0.8642344753903626,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
aware,cp_sat_exact,0.0003882399185758208,20.0,20,5,10,0.5,17.306325343484072,0.8723276324896215,0,0,4.027383280087131e-05,True,chain8,"1.4 V, 1.6 ns",6
clean,utility_per_resource_greedy,0.0,20.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",7
clean,congestion_aware_greedy,0.0,20.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",7
clean,greedy_local_search,0.0,20.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",7
clean,cp_sat_exact,0.0,20.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",7
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
blind,congestion_aware_greedy,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
blind,greedy_local_search,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
blind,cp_sat_exact,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
aware,congestion_aware_greedy,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
aware,greedy_local_search,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
aware,cp_sat_exact,0.0003882399185758208,20.0,25,4,10,0.4,12.462165576345264,0.8343724949308803,0,0,6.233307665473983e-05,True,chain8,"1.4 V, 1.6 ns",7
clean,utility_per_resource_greedy,0.0,20.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,congestion_aware_greedy,0.0,20.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,greedy_local_search,0.0,20.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
clean,cp_sat_exact,0.0,20.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",8
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
blind,congestion_aware_greedy,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
blind,greedy_local_search,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
blind,cp_sat_exact,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
aware,utility_per_resource_greedy,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
aware,congestion_aware_greedy,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
aware,greedy_local_search,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
aware,cp_sat_exact,0.0003882399185758208,20.0,28,8,10,0.8,19.191954840393755,0.819899222964708,0,0,4.892250731036718e-05,True,chain8,"1.4 V, 1.6 ns",8
clean,utility_per_resource_greedy,0.0,20.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,congestion_aware_greedy,0.0,20.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,greedy_local_search,0.0,20.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
clean,cp_sat_exact,0.0,20.0,25,7,10,0.7,18.58455532983236,0.770949910030733,0,0,0.0,True,chain8,"1.4 V, 1.6 ns",9
blind,utility_per_resource_greedy,0.0003882399185758208,20.0,25,7,10,0.7,16.61760216057651,0.8179203246003046,0,0,4.76083567078543e-05,True,chain8,"1.4 V, 1.6 ns",9
blind,congestion_aware_greedy,0.0003882399185758208,20.0,25,7,10,0.7,16.61760216057651,0.8179203246003046,0,0,4.76083567078543e-05,True,chain8,"1.4 V, 1.6 ns",9
blind,greedy_local_search,0.0003882399185758208,20.0,25,7,10,0.7,16.61760216057651,0.8179203246003046,0,0,4.76083567078543e-05,True,chain8,"1.4 V, 1.6 ns",9
blind,cp_sat_exact,0.0003882399185758208,20.0,25,7,10,0.7,18.5824111989155,0.7708340467654632,0,0,4.76083567078543e-05,True,chain8,"1.4 V, 1.6 ns",9
